pack,level,seed,policy,outcome,turns,game_tick,cash,resources,economy_value,units_killed,units_lost,explored_pct,error
econ-contested-expansion,medium,1,stall,loss,45,4053,5000,0,5000,0,0,5.05,
econ-contested-expansion,medium,2,stall,loss,45,4053,5000,0,5000,0,0,5.05,
econ-contested-expansion,medium,3,stall,loss,45,4053,5000,0,5000,0,0,5.05,
econ-contested-expansion,medium,4,stall,loss,45,4053,5000,0,5000,0,0,5.05,
econ-contested-expansion,hard,1,stall,loss,45,4053,5000,0,5000,0,0,4.64,
econ-contested-expansion,hard,2,stall,loss,45,4053,5000,0,5000,0,0,4.82,
econ-contested-expansion,hard,3,stall,loss,45,4053,5000,0,5000,0,0,4.64,
econ-contested-expansion,hard,4,stall,loss,45,4053,5000,0,5000,0,0,4.82,
econ-deny-enemy-expansion,easy,1,stall,loss,60,5403,0,0,0,0,0,4.8,
econ-deny-enemy-expansion,easy,2,stall,loss,60,5403,0,0,0,0,0,4.8,
econ-deny-enemy-expansion,easy,3,stall,loss,60,5403,0,0,0,0,0,4.8,
econ-deny-enemy-expansion,easy,4,stall,loss,60,5403,0,0,0,0,0,4.8,
econ-deny-enemy-expansion,medium,1,stall,loss,50,4503,0,0,0,0,0,4.8,
econ-deny-enemy-expansion,medium,2,stall,loss,50,4503,0,0,0,0,0,4.8,
econ-deny-enemy-expansion,medium,3,stall,loss,50,4503,0,0,0,0,0,4.8,
econ-deny-enemy-expansion,medium,4,stall,loss,50,4503,0,0,0,0,0,4.8,
econ-deny-enemy-expansion,hard,1,stall,loss,50,4503,0,0,0,0,0,4.34,
econ-deny-enemy-expansion,hard,2,stall,loss,50,4503,0,0,0,0,0,4.34,
econ-deny-enemy-expansion,hard,3,stall,loss,50,4503,0,0,0,0,0,4.34,
econ-deny-enemy-expansion,hard,4,stall,loss,50,4503,0,0,0,0,0,4.34,
econ-expansion-timing,easy,1,stall,loss,30,2703,5100,0,5100,0,0,4.36,
econ-expansion-timing,easy,2,stall,loss,30,2703,5100,0,5100,0,0,4.36,
econ-expansion-timing,easy,3,stall,loss,30,2703,5100,0,5100,0,0,4.36,
econ-expansion-timing,easy,4,stall,loss,30,2703,5100,0,5100,0,0,4.36,
econ-expansion-timing,medium,1,stall,loss,40,3603,6600,0,6600,0,0,4.56,
econ-expansion-timing,medium,2,stall,loss,40,3603,6600,0,6600,0,0,4.56,
econ-expansion-timing,medium,3,stall,loss,40,3603,6600,0,6600,0,0,4.56,
econ-expansion-timing,medium,4,stall,loss,40,3603,6600,0,6600,0,0,4.56,
econ-expansion-timing,hard,1,stall,loss,50,4503,7630,45,7675,0,0,4.66,
econ-expansion-timing,hard,2,stall,loss,50,4503,7630,45,7675,0,0,4.66,
econ-expansion-timing,hard,3,stall,loss,50,4503,7630,45,7675,0,0,4.66,
econ-expansion-timing,hard,4,stall,loss,50,4503,7630,45,7675,0,0,4.66,
econ-far-patch-vs-near-patch,easy,1,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,easy,2,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,easy,3,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,easy,4,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,medium,1,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,medium,2,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,medium,3,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,medium,4,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,hard,1,stall,loss,50,4503,1500,0,1500,0,0,10.34,
econ-far-patch-vs-near-patch,hard,2,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-far-patch-vs-near-patch,hard,3,stall,loss,50,4503,1500,0,1500,0,0,10.34,
econ-far-patch-vs-near-patch,hard,4,stall,loss,50,4503,1500,0,1500,0,0,10.37,
econ-harvester-defense-raid,easy,1,stall,loss,23,2073,1000,0,1000,0,1,10.05,
econ-harvester-defense-raid,easy,2,stall,loss,23,2073,1000,0,1000,0,1,10.05,
econ-harvester-defense-raid,easy,3,stall,loss,23,2073,1000,0,1000,0,1,10.05,
econ-harvester-defense-raid,easy,4,stall,loss,23,2073,1000,0,1000,0,1,10.05,
econ-harvester-defense-raid,medium,1,stall,loss,23,2073,1000,0,1000,0,1,10.05,
econ-harvester-defense-raid,medium,2,stall,loss,23,2073,1000,0,1000,0,1,10.05,
econ-harvester-defense-raid,medium,3,stall,loss,23,2073,1000,0,1000,0,1,10.05,
econ-harvester-defense-raid,medium,4,stall,loss,23,2073,1000,0,1000,0,1,10.05,
econ-harvester-defense-raid,hard,1,stall,loss,25,2253,1500,0,1500,0,1,8.97,
econ-harvester-defense-raid,hard,2,stall,loss,25,2253,1500,0,1500,0,1,9.27,
econ-harvester-defense-raid,hard,3,stall,loss,25,2253,1500,0,1500,0,1,8.97,
econ-harvester-defense-raid,hard,4,stall,loss,25,2253,1500,0,1500,0,1,9.27,
econ-harvester-pathing-optimization,easy,1,stall,loss,50,4503,20080,345,20425,0,0,3.5,
econ-harvester-pathing-optimization,easy,2,stall,loss,50,4503,20080,345,20425,0,0,3.5,
econ-harvester-pathing-optimization,easy,3,stall,loss,50,4503,20080,345,20425,0,0,3.5,
econ-harvester-pathing-optimization,easy,4,stall,loss,50,4503,20080,345,20425,0,0,3.5,
econ-harvester-pathing-optimization,medium,1,stall,loss,50,4503,20080,345,20425,0,0,3.5,
econ-harvester-pathing-optimization,medium,2,stall,loss,50,4503,20080,345,20425,0,0,3.5,
econ-harvester-pathing-optimization,medium,3,stall,loss,50,4503,20080,345,20425,0,0,3.5,
econ-harvester-pathing-optimization,medium,4,stall,loss,50,4503,20080,345,20425,0,0,3.5,
econ-harvester-pathing-optimization,hard,1,stall,loss,50,4503,20080,195,20275,0,0,3.02,
econ-harvester-pathing-optimization,hard,2,stall,loss,50,4503,20080,195,20275,0,0,3.02,
econ-harvester-pathing-optimization,hard,3,stall,loss,50,4503,20080,195,20275,0,0,3.02,
econ-harvester-pathing-optimization,hard,4,stall,loss,50,4503,20080,195,20275,0,0,3.02,
econ-mine-and-grow,easy,1,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,easy,2,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,easy,3,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,easy,4,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,medium,1,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,medium,2,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,medium,3,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,medium,4,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,hard,1,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,hard,2,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,hard,3,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-mine-and-grow,hard,4,stall,loss,40,3603,2000,0,2000,0,0,2.96,
econ-multi-patch-allocation,easy,1,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,easy,2,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,easy,3,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,easy,4,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,medium,1,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,medium,2,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,medium,3,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,medium,4,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,hard,1,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,hard,2,stall,loss,40,3603,1500,0,1500,0,0,4.8,
econ-multi-patch-allocation,hard,3,stall,loss,40,3603,1500,0,1500,0,0,5.17,
econ-multi-patch-allocation,hard,4,stall,loss,40,3603,1500,0,1500,0,0,4.8,
econ-overflow-to-silos,easy,1,stall,loss,20,1803,5000,0,5000,0,0,4.46,
econ-overflow-to-silos,easy,2,stall,loss,20,1803,5000,0,5000,0,0,4.46,
econ-overflow-to-silos,easy,3,stall,loss,20,1803,5000,0,5000,0,0,4.46,
econ-overflow-to-silos,easy,4,stall,loss,20,1803,5000,0,5000,0,0,4.46,
econ-overflow-to-silos,medium,1,stall,loss,21,1893,18170,170,18340,0,0,7.83,
econ-overflow-to-silos,medium,2,stall,loss,21,1893,18170,170,18340,0,0,7.83,
econ-overflow-to-silos,medium,3,stall,loss,21,1893,18170,170,18340,0,0,7.83,
econ-overflow-to-silos,medium,4,stall,loss,21,1893,18170,170,18340,0,0,7.83,
econ-overflow-to-silos,hard,1,stall,loss,21,1893,18170,170,18340,0,0,7.83,
econ-overflow-to-silos,hard,2,stall,loss,21,1893,18170,170,18340,0,0,7.83,
econ-overflow-to-silos,hard,3,stall,loss,21,1893,18170,170,18340,0,0,7.83,
econ-overflow-to-silos,hard,4,stall,loss,21,1893,18170,170,18340,0,0,7.83,
econ-protect-harvester-route,easy,1,stall,loss,50,4503,0,0,0,1,0,4.37,
econ-protect-harvester-route,easy,2,stall,loss,50,4503,0,0,0,1,0,4.37,
econ-protect-harvester-route,easy,3,stall,loss,50,4503,0,0,0,1,0,4.37,
econ-protect-harvester-route,easy,4,stall,loss,50,4503,0,0,0,1,0,4.37,
econ-protect-harvester-route,medium,1,stall,loss,60,5403,0,0,0,1,0,4.37,
econ-protect-harvester-route,medium,2,stall,loss,60,5403,0,0,0,1,0,4.37,
econ-protect-harvester-route,medium,3,stall,loss,60,5403,0,0,0,1,0,4.37,
econ-protect-harvester-route,medium,4,stall,loss,60,5403,0,0,0,1,0,4.37,
econ-protect-harvester-route,hard,1,stall,loss,15,1353,0,0,0,1,1,4.37,
econ-protect-harvester-route,hard,2,stall,loss,60,5403,0,0,0,1,0,4.37,
econ-protect-harvester-route,hard,3,stall,loss,15,1353,0,0,0,1,1,4.37,
econ-protect-harvester-route,hard,4,stall,loss,60,5403,0,0,0,1,0,4.37,
econ-quantitative-vs-qualitative-spend,easy,1,stall,loss,25,2253,4500,0,4500,0,2,11.91,
econ-quantitative-vs-qualitative-spend,easy,2,stall,loss,25,2253,4500,0,4500,0,2,11.91,
econ-quantitative-vs-qualitative-spend,easy,3,stall,loss,25,2253,4500,0,4500,0,2,11.91,
econ-quantitative-vs-qualitative-spend,easy,4,stall,loss,25,2253,4500,0,4500,0,2,11.91,
econ-quantitative-vs-qualitative-spend,medium,1,stall,loss,25,2253,4500,0,4500,0,2,11.91,
econ-quantitative-vs-qualitative-spend,medium,2,stall,loss,25,2253,4500,0,4500,0,2,11.91,
econ-quantitative-vs-qualitative-spend,medium,3,stall,loss,25,2253,4500,0,4500,0,2,11.91,
econ-quantitative-vs-qualitative-spend,medium,4,stall,loss,25,2253,4500,0,4500,0,2,11.91,
econ-quantitative-vs-qualitative-spend,hard,1,stall,loss,6,543,4500,0,4500,0,2,10.84,
econ-quantitative-vs-qualitative-spend,hard,2,stall,loss,5,453,4500,0,4500,0,2,11.81,
econ-quantitative-vs-qualitative-spend,hard,3,stall,loss,6,543,4500,0,4500,0,2,10.84,
econ-quantitative-vs-qualitative-spend,hard,4,stall,loss,5,453,4500,0,4500,0,2,11.81,
econ-recover-from-zero-cash,easy,1,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,easy,2,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,easy,3,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,easy,4,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,medium,1,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,medium,2,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,medium,3,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,medium,4,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,hard,1,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,hard,2,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,hard,3,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-recover-from-zero-cash,hard,4,stall,loss,70,6303,9000,0,9000,0,0,4.79,
econ-replace-dead-harvester,easy,1,stall,loss,60,5403,16600,0,16600,1,1,6.85,
econ-replace-dead-harvester,easy,2,stall,loss,60,5403,16600,0,16600,1,1,6.85,
econ-replace-dead-harvester,easy,3,stall,loss,60,5403,16600,0,16600,1,1,6.85,
econ-replace-dead-harvester,easy,4,stall,loss,60,5403,16600,0,16600,1,1,6.85,
econ-replace-dead-harvester,medium,1,stall,loss,60,5403,16600,0,16600,1,1,6.85,
econ-replace-dead-harvester,medium,2,stall,loss,60,5403,16600,0,16600,1,1,6.85,
econ-replace-dead-harvester,medium,3,stall,loss,60,5403,16600,0,16600,1,1,6.85,
econ-replace-dead-harvester,medium,4,stall,loss,60,5403,16600,0,16600,1,1,6.85,
econ-replace-dead-harvester,hard,1,stall,loss,11,993,5300,0,5300,2,3,7.48,
econ-replace-dead-harvester,hard,2,stall,loss,13,1173,6300,0,6300,3,3,7.48,
econ-replace-dead-harvester,hard,3,stall,loss,11,993,5300,0,5300,2,3,7.48,
econ-replace-dead-harvester,hard,4,stall,loss,13,1173,6300,0,6300,3,3,7.48,
econ-resource-trade-with-self,easy,1,stall,loss,30,2703,4500,0,4500,0,0,6.39,
econ-resource-trade-with-self,easy,2,stall,loss,30,2703,4500,0,4500,0,0,6.39,
econ-resource-trade-with-self,easy,3,stall,loss,30,2703,4500,0,4500,0,0,6.39,
econ-resource-trade-with-self,easy,4,stall,loss,30,2703,4500,0,4500,0,0,6.39,
econ-resource-trade-with-self,medium,1,stall,loss,40,3603,6000,0,6000,0,0,6.71,
econ-resource-trade-with-self,medium,2,stall,loss,40,3603,6000,0,6000,0,0,6.71,
econ-resource-trade-with-self,medium,3,stall,loss,40,3603,6000,0,6000,0,0,6.71,
econ-resource-trade-with-self,medium,4,stall,loss,40,3603,6000,0,6000,0,0,6.71,
econ-resource-trade-with-self,hard,1,stall,loss,50,4503,7500,0,7500,0,0,4.61,
econ-resource-trade-with-self,hard,2,stall,loss,50,4503,7030,45,7075,0,0,6.85,
econ-resource-trade-with-self,hard,3,stall,loss,50,4503,7500,0,7500,0,0,4.61,
econ-resource-trade-with-self,hard,4,stall,loss,50,4503,7030,45,7075,0,0,6.85,
econ-second-base-race,easy,1,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,easy,2,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,easy,3,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,easy,4,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,medium,1,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,medium,2,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,medium,3,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,medium,4,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,hard,1,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,hard,2,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,hard,3,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-second-base-race,hard,4,stall,loss,40,3603,2000,0,2000,0,0,2.93,
econ-silo-vs-spend,easy,1,stall,loss,20,1803,5300,0,5300,0,0,9.6,
econ-silo-vs-spend,easy,2,stall,loss,20,1803,5300,0,5300,0,0,9.6,
econ-silo-vs-spend,easy,3,stall,loss,20,1803,5300,0,5300,0,0,9.6,
econ-silo-vs-spend,easy,4,stall,loss,20,1803,5300,0,5300,0,0,9.6,
econ-silo-vs-spend,medium,1,stall,loss,14,1263,6300,0,6300,0,0,10.23,
econ-silo-vs-spend,medium,2,stall,loss,14,1263,6300,0,6300,0,0,10.23,
econ-silo-vs-spend,medium,3,stall,loss,14,1263,6300,0,6300,0,0,10.23,
econ-silo-vs-spend,medium,4,stall,loss,14,1263,6300,0,6300,0,0,10.23,
econ-silo-vs-spend,hard,1,stall,loss,14,1263,6540,260,6800,0,0,10.16,
econ-silo-vs-spend,hard,2,stall,loss,14,1263,6300,0,6300,0,0,10.42,
econ-silo-vs-spend,hard,3,stall,loss,14,1263,6540,260,6800,0,0,10.16,
econ-silo-vs-spend,hard,4,stall,loss,14,1263,6300,0,6300,0,0,10.42,
econ-startup-from-scratch,easy,1,stall,loss,50,4503,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,easy,2,stall,loss,50,4503,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,easy,3,stall,loss,50,4503,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,easy,4,stall,loss,50,4503,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,medium,1,stall,loss,40,3603,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,medium,2,stall,loss,40,3603,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,medium,3,stall,loss,40,3603,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,medium,4,stall,loss,40,3603,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,hard,1,stall,loss,45,4053,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,hard,2,stall,loss,45,4053,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,hard,3,stall,loss,45,4053,1900,0,1900,0,0,1.1,
econ-startup-from-scratch,hard,4,stall,loss,45,4053,1900,0,1900,0,0,1.1,
econ-target-cash-amount-by-deadline,easy,1,stall,loss,30,2703,4600,0,4600,0,0,4.47,
econ-target-cash-amount-by-deadline,easy,2,stall,loss,30,2703,4600,0,4600,0,0,4.47,
econ-target-cash-amount-by-deadline,easy,3,stall,loss,30,2703,4600,0,4600,0,0,4.47,
econ-target-cash-amount-by-deadline,easy,4,stall,loss,30,2703,4600,0,4600,0,0,4.47,
econ-target-cash-amount-by-deadline,medium,1,stall,loss,50,4503,7130,45,7175,0,0,4.77,
econ-target-cash-amount-by-deadline,medium,2,stall,loss,50,4503,7130,45,7175,0,0,4.77,
econ-target-cash-amount-by-deadline,medium,3,stall,loss,50,4503,7130,45,7175,0,0,4.77,
econ-target-cash-amount-by-deadline,medium,4,stall,loss,50,4503,7130,45,7175,0,0,4.77,
econ-target-cash-amount-by-deadline,hard,1,stall,loss,45,4053,6600,0,6600,0,0,4.77,
econ-target-cash-amount-by-deadline,hard,2,stall,loss,45,4053,6600,0,6600,0,0,4.77,
econ-target-cash-amount-by-deadline,hard,3,stall,loss,45,4053,6600,0,6600,0,0,4.77,
econ-target-cash-amount-by-deadline,hard,4,stall,loss,45,4053,6600,0,6600,0,0,4.77,
econ-tech-vs-expand-decision,easy,1,stall,loss,30,2703,6000,0,6000,0,0,4.36,
econ-tech-vs-expand-decision,easy,2,stall,loss,30,2703,6000,0,6000,0,0,4.36,
econ-tech-vs-expand-decision,easy,3,stall,loss,30,2703,6000,0,6000,0,0,4.36,
econ-tech-vs-expand-decision,easy,4,stall,loss,30,2703,6000,0,6000,0,0,4.36,
econ-tech-vs-expand-decision,medium,1,stall,loss,40,3603,7500,0,7500,0,0,4.56,
econ-tech-vs-expand-decision,medium,2,stall,loss,40,3603,7500,0,7500,0,0,4.56,
econ-tech-vs-expand-decision,medium,3,stall,loss,40,3603,7500,0,7500,0,0,4.56,
econ-tech-vs-expand-decision,medium,4,stall,loss,40,3603,7500,0,7500,0,0,4.56,
econ-tech-vs-expand-decision,hard,1,stall,loss,50,4503,8530,45,8575,0,0,4.66,
econ-tech-vs-expand-decision,hard,2,stall,loss,50,4503,8530,45,8575,0,0,4.66,
econ-tech-vs-expand-decision,hard,3,stall,loss,50,4503,8530,45,8575,0,0,4.66,
econ-tech-vs-expand-decision,hard,4,stall,loss,50,4503,8530,45,8575,0,0,4.66,
economy-force-buildup,easy,1,stall,loss,30,2703,2400,0,2400,0,0,2.72,
economy-force-buildup,easy,2,stall,loss,30,2703,2400,0,2400,0,0,2.72,
economy-force-buildup,easy,3,stall,loss,30,2703,2400,0,2400,0,0,2.72,
economy-force-buildup,easy,4,stall,loss,30,2703,2400,0,2400,0,0,2.72,
economy-force-buildup,medium,1,stall,loss,28,2523,1900,0,1900,0,0,2.72,
economy-force-buildup,medium,2,stall,loss,28,2523,1900,0,1900,0,0,2.72,
economy-force-buildup,medium,3,stall,loss,28,2523,1900,0,1900,0,0,2.72,
economy-force-buildup,medium,4,stall,loss,28,2523,1900,0,1900,0,0,2.72,
economy-force-buildup,hard,1,stall,loss,24,2163,2150,0,2150,0,0,2.72,
economy-force-buildup,hard,2,stall,loss,24,2163,2150,0,2150,0,0,2.72,
economy-force-buildup,hard,3,stall,loss,24,2163,2150,0,2150,0,0,2.72,
economy-force-buildup,hard,4,stall,loss,24,2163,2150,0,2150,0,0,2.72,
economy-harvest-investment,easy,1,stall,loss,80,7203,11100,0,11100,0,0,4.53,
economy-harvest-investment,easy,2,stall,loss,80,7203,11100,0,11100,0,0,4.53,
economy-harvest-investment,easy,3,stall,loss,80,7203,11100,0,11100,0,0,4.53,
economy-harvest-investment,easy,4,stall,loss,80,7203,11100,0,11100,0,0,4.53,
economy-harvest-investment,medium,1,stall,loss,80,7203,11100,0,11100,0,0,4.53,
economy-harvest-investment,medium,2,stall,loss,80,7203,11100,0,11100,0,0,4.53,
economy-harvest-investment,medium,3,stall,loss,80,7203,11100,0,11100,0,0,4.53,
economy-harvest-investment,medium,4,stall,loss,80,7203,11100,0,11100,0,0,4.53,
economy-harvest-investment,hard,1,stall,loss,90,8103,12100,0,12100,0,0,4.34,
economy-harvest-investment,hard,2,stall,loss,90,8103,12600,0,12600,0,0,4.29,
economy-harvest-investment,hard,3,stall,loss,90,8103,12100,0,12100,0,0,4.34,
economy-harvest-investment,hard,4,stall,loss,90,8103,12600,0,12600,0,0,4.29,
economy-harvest-timebox,easy,1,stall,loss,30,2703,5100,0,5100,0,0,17.28,
economy-harvest-timebox,easy,2,stall,loss,30,2703,5100,0,5100,0,0,17.28,
economy-harvest-timebox,easy,3,stall,loss,30,2703,5100,0,5100,0,0,17.28,
economy-harvest-timebox,easy,4,stall,loss,30,2703,5100,0,5100,0,0,17.28,
economy-harvest-timebox,medium,1,stall,loss,34,3063,5600,0,5600,0,0,17.28,
economy-harvest-timebox,medium,2,stall,loss,34,3063,5600,0,5600,0,0,17.28,
economy-harvest-timebox,medium,3,stall,loss,34,3063,5600,0,5600,0,0,17.28,
economy-harvest-timebox,medium,4,stall,loss,34,3063,5600,0,5600,0,0,17.28,
economy-harvest-timebox,hard,1,stall,loss,40,3603,7700,0,7700,0,0,18.13,
economy-harvest-timebox,hard,2,stall,loss,40,3603,7700,0,7700,0,0,18.13,
economy-harvest-timebox,hard,3,stall,loss,40,3603,7700,0,7700,0,0,18.13,
economy-harvest-timebox,hard,4,stall,loss,40,3603,7700,0,7700,0,0,18.13,
economy-investment,easy,1,stall,loss,21,1893,1700,0,1700,0,0,3.01,
economy-investment,easy,2,stall,loss,21,1893,1700,0,1700,0,0,3.01,
economy-investment,easy,3,stall,loss,21,1893,1700,0,1700,0,0,3.01,
economy-investment,easy,4,stall,loss,21,1893,1700,0,1700,0,0,3.01,
economy-investment,medium,1,stall,loss,23,2073,2000,0,2000,0,0,3.01,
economy-investment,medium,2,stall,loss,23,2073,2000,0,2000,0,0,3.01,
economy-investment,medium,3,stall,loss,23,2073,2000,0,2000,0,0,3.01,
economy-investment,medium,4,stall,loss,23,2073,2000,0,2000,0,0,3.01,
economy-investment,hard,1,stall,loss,29,2613,2200,0,2200,0,0,3.01,
economy-investment,hard,2,stall,loss,29,2613,2200,0,2200,0,0,3.01,
economy-investment,hard,3,stall,loss,29,2613,2200,0,2200,0,0,3.01,
economy-investment,hard,4,stall,loss,29,2613,2200,0,2200,0,0,3.01,
economy-time-box,easy,1,stall,loss,56,5043,4000,0,4000,0,0,8.78,
economy-time-box,easy,2,stall,loss,56,5043,4000,0,4000,0,0,8.78,
economy-time-box,easy,3,stall,loss,56,5043,4000,0,4000,0,0,8.78,
economy-time-box,easy,4,stall,loss,56,5043,4000,0,4000,0,0,8.78,
economy-time-box,medium,1,stall,loss,62,5583,2400,0,2400,0,0,8.78,
economy-time-box,medium,2,stall,loss,62,5583,2400,0,2400,0,0,8.78,
economy-time-box,medium,3,stall,loss,62,5583,2400,0,2400,0,0,8.78,
economy-time-box,medium,4,stall,loss,62,5583,2400,0,2400,0,0,8.78,
economy-time-box,hard,1,stall,loss,73,6573,1700,0,1700,0,0,8.78,
economy-time-box,hard,2,stall,loss,73,6573,1700,0,1700,0,0,8.78,
economy-time-box,hard,3,stall,loss,73,6573,1700,0,1700,0,0,8.78,
economy-time-box,hard,4,stall,loss,73,6573,1700,0,1700,0,0,8.78,
expansion-aggro-3-base-greedy,easy,1,stall,loss,60,5403,0,0,0,0,0,0.74,
expansion-aggro-3-base-greedy,easy,2,stall,loss,60,5403,0,0,0,0,0,0.74,
expansion-aggro-3-base-greedy,easy,3,stall,loss,60,5403,0,0,0,0,0,0.74,
